microrregion_code,microrregion_name,uf,macroregion,year,homicide_count,population,homicide_rate_per_100k,percentile_unweighted,population_status,homicide_definition,sim_status
35018,Birigui,SP,Sudeste,2024,24,278091.0,8.630268509228994,17.204301075268816,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35019,Lins,SP,Sudeste,2024,17,166538.0,10.207880483733442,24.551971326164875,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35020,Bauru,SP,Sudeste,2024,64,627513.0,10.198991893395037,24.372759856630825,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35021,Jaú,SP,Sudeste,2024,20,361840.0,5.527304886137519,7.347670250896058,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35022,Avaré,SP,Sudeste,2024,13,206044.0,6.309331987342509,9.31899641577061,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35023,Botucatu,SP,Sudeste,2024,17,233071.0,7.29391472984627,13.620071684587813,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35024,Araraquara,SP,Sudeste,2024,27,557327.0,4.844552659390268,5.197132616487456,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35025,São Carlos,SP,Sudeste,2024,31,354975.0,8.733009366856821,17.921146953405017,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35026,Rio Claro,SP,Sudeste,2024,42,270481.0,15.527892901904385,40.32258064516129,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35027,Limeira,SP,Sudeste,2024,63,642446.0,9.806271655516573,23.476702508960575,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35028,Piracicaba,SP,Sudeste,2024,50,649210.0,7.701668181328076,14.516129032258064,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35029,Pirassununga,SP,Sudeste,2024,22,191828.0,11.46860729403424,29.032258064516128,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35030,São João da Boa Vista,SP,Sudeste,2024,16,423794.0,3.7754191895118856,2.5089605734767026,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35031,Mogi Mirim,SP,Sudeste,2024,25,437829.0,5.709991800451775,8.243727598566307,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35032,Campinas,SP,Sudeste,2024,272,3085646.0,8.815009887718812,18.27956989247312,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35033,Amparo,SP,Sudeste,2024,9,198630.0,4.531037607612143,4.301075268817204,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35034,Dracena,SP,Sudeste,2024,4,126852.0,3.153280988868918,1.6129032258064515,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35035,Adamantina,SP,Sudeste,2024,8,162435.0,4.925046941853664,5.376344086021505,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35036,Presidente Prudente,SP,Sudeste,2024,58,605882.0,9.572821110381229,22.40143369175627,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35037,Tupã,SP,Sudeste,2024,4,115486.0,3.463623296330291,1.971326164874552,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35038,Marília,SP,Sudeste,2024,28,359899.0,7.779960488914946,15.053763440860216,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35039,Assis,SP,Sudeste,2024,21,275673.0,7.61772099552731,14.157706093189963,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35040,Ourinhos,SP,Sudeste,2024,20,308088.0,6.491651735867674,10.394265232974911,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35041,Itapeva,SP,Sudeste,2024,22,248619.0,8.848881219858498,18.45878136200717,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35042,Itapetininga,SP,Sudeste,2024,12,215961.0,5.556558823120842,7.526881720430108,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35043,Tatuí,SP,Sudeste,2024,29,310066.0,9.352847458283076,20.967741935483872,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35044,Capão Bonito,SP,Sudeste,2024,11,136453.0,8.061383773167318,15.412186379928315,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35045,Piedade,SP,Sudeste,2024,16,201331.0,7.94711196984071,15.232974910394265,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35046,Sorocaba,SP,Sudeste,2024,149,1635595.0,9.109834647330176,19.35483870967742,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35047,Jundiaí,SP,Sudeste,2024,52,787782.0,6.600810884229394,10.931899641577061,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35048,Bragança Paulista,SP,Sudeste,2024,29,629424.0,4.607387071354127,4.838709677419355,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35049,Campos do Jordão,SP,Sudeste,2024,1,71430.0,1.3999720005599887,0.5376344086021505,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35050,São José dos Campos,SP,Sudeste,2024,127,1645926.0,7.716021254904534,14.695340501792115,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35051,Guaratinguetá,SP,Sudeste,2024,114,417253.0,27.321553110462958,74.37275985663082,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35052,Bananal,SP,Sudeste,2024,1,26300.0,3.802281368821293,2.6881720430107525,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35053,Paraibuna/Paraitinga,SP,Sudeste,2024,6,74405.0,8.063974195282576,15.591397849462366,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35054,Caraguatatuba,SP,Sudeste,2024,58,358030.0,16.199759796665084,41.935483870967744,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35055,Registro,SP,Sudeste,2024,26,252074.0,10.314431476471196,25.268817204301076,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35056,Itanhaém,SP,Sudeste,2024,18,279798.0,6.433212531898012,10.21505376344086,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35057,Osasco,SP,Sudeste,2024,156,2128205.0,7.33012092350126,13.799283154121865,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35058,Franco da Rocha,SP,Sudeste,2024,26,516549.0,5.033404381772107,5.734767025089606,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35059,Guarulhos,SP,Sudeste,2024,88,1489893.0,5.906464423955278,8.602150537634408,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35060,Itapecerica da Serra,SP,Sudeste,2024,52,1159902.0,4.483137368501822,4.121863799283154,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35061,São Paulo,SP,Sudeste,2024,453,14684589.0,3.084866726607057,1.4336917562724014,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35062,Mogi das Cruzes,SP,Sudeste,2024,104,1539817.0,6.754049344824742,11.469534050179211,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35063,Santos,SP,Sudeste,2024,195,1610479.0,12.10819886505816,30.82437275985663,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41001,Paranavaí,PR,Sul,2024,52,288715.0,18.010841140917513,49.6415770609319,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41002,Umuarama,PR,Sul,2024,53,298416.0,17.760441799367324,49.10394265232975,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41003,Cianorte,PR,Sul,2024,19,157993.0,12.025849246485604,30.46594982078853,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41004,Goioerê,PR,Sul,2024,15,117108.0,12.808689414899067,33.15412186379928,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41005,Campo Mourão,PR,Sul,2024,46,231688.0,19.854286799488968,55.55555555555556,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41006,Astorga,PR,Sul,2024,33,208218.0,15.848773881220644,41.03942652329749,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41007,Porecatu,PR,Sul,2024,25,80664.0,30.992760091242687,80.10752688172043,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41008,Floraí,PR,Sul,2024,5,39854.0,12.545792141315802,32.07885304659498,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41009,Maringá,PR,Sul,2024,138,682123.0,20.230955414199492,56.81003584229391,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41010,Apucarana,PR,Sul,2024,55,329772.0,16.678189779605304,44.086021505376344,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41011,Londrina,PR,Sul,2024,150,830082.0,18.070503877930133,50.0,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41012,Faxinal,PR,Sul,2024,8,46673.0,17.140530927945495,46.95340501792115,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41013,Ivaiporã,PR,Sul,2024,13,134383.0,9.673842673552459,22.759856630824373,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41014,Assaí,PR,Sul,2024,17,66190.0,25.683638011784257,71.68458781362007,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41015,Cornélio Procópio,PR,Sul,2024,38,168902.0,22.498253425063055,63.261648745519715,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41016,Jacarezinho,PR,Sul,2024,18,129366.0,13.914011409489357,36.02150537634409,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41017,Ibaiti,PR,Sul,2024,5,78999.0,6.329194040430892,9.498207885304659,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41018,Wenceslau Braz,PR,Sul,2024,15,111588.0,13.442305624260673,35.30465949820788,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41019,Telêmaco Borba,PR,Sul,2024,44,171558.0,25.6473029529372,71.32616487455198,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41020,Jaguariaíva,PR,Sul,2024,15,103885.0,14.439043172739087,37.992831541218635,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41021,Ponta Grossa,PR,Sul,2024,126,506818.0,24.86099546582797,69.89247311827957,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41022,Toledo,PR,Sul,2024,92,456636.0,20.147338361408213,56.272401433691755,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41023,Cascavel,PR,Sul,2024,111,520587.0,21.32208449308185,59.49820788530466,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41024,Foz do Iguaçu,PR,Sul,2024,119,479089.0,24.838808655594264,69.35483870967742,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41025,Capanema,PR,Sul,2024,6,106340.0,5.642279480910288,7.885304659498208,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41026,Francisco Beltrão,PR,Sul,2024,41,289163.0,14.178854141089973,36.738351254480285,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41027,Pato Branco,PR,Sul,2024,22,196842.0,11.17647656496073,28.136200716845877,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41028,Pitanga,PR,Sul,2024,12,72521.0,16.546931233711614,43.18996415770609,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41029,Guarapuava,PR,Sul,2024,82,398554.0,20.574376370579646,57.168458781362006,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41030,Palmas,PR,Sul,2024,26,92018.0,28.25534134625834,75.26881720430107,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41031,Prudentópolis,PR,Sul,2024,13,132925.0,9.7799511002445,23.29749103942652,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41032,Irati,PR,Sul,2024,4,103419.0,3.8677612430984634,2.867383512544803,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41033,União da Vitória,PR,Sul,2024,20,114553.0,17.459167372308016,48.2078853046595,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41034,São Mateus do Sul,PR,Sul,2024,8,64407.0,12.421010138649526,31.54121863799283,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41035,Cerro Azul,PR,Sul,2024,7,28340.0,24.700070571630203,68.27956989247312,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41036,Lapa,PR,Sul,2024,8,49956.0,16.014092401313157,41.577060931899645,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41037,Curitiba,PR,Sul,2024,580,3522146.0,16.46723332877172,42.65232974910394,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41038,Paranaguá,PR,Sul,2024,128,312589.0,40.94833791336227,92.47311827956989,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
41039,Rio Negro,PR,Sul,2024,7,101585.0,6.890781119259733,11.827956989247312,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42001,São Miguel do Oeste,SC,Sul,2024,12,190692.0,6.292870178088226,8.960573476702509,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42002,Chapecó,SC,Sul,2024,50,530474.0,9.425532636849308,21.684587813620073,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42003,Xanxerê,SC,Sul,2024,16,173725.0,9.209958267376601,20.25089605734767,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42004,Joaçaba,SC,Sul,2024,33,356935.0,9.24538081163237,20.788530465949822,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42005,Concórdia,SC,Sul,2024,9,165710.0,5.431174944179591,6.989247311827957,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42006,Canoinhas,SC,Sul,2024,26,257551.0,10.095087963160694,24.193548387096776,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42007,São Bento do Sul,SC,Sul,2024,6,139834.0,4.29080195088462,3.225806451612903,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42008,Joinville,SC,Sul,2024,81,1131955.0,7.155761492285471,12.724014336917563,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42009,Curitibanos,SC,Sul,2024,12,133578.0,8.983515249517136,18.996415770609318,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42010,Campos de Lages,SC,Sul,2024,34,302898.0,11.22490079168565,28.315412186379927,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42011,Rio do Sul,SC,Sul,2024,17,250060.0,6.79836839158602,11.64874551971326,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42012,Blumenau,SC,Sul,2024,42,872583.0,4.813295697945066,5.017921146953405,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42013,Itajaí,SC,Sul,2024,107,924351.0,11.575689321480693,29.56989247311828,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42014,Ituporanga,SC,Sul,2024,6,65195.0,9.203159751514686,20.07168458781362,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42015,Tijucas,SC,Sul,2024,14,131183.0,10.672114527034752,25.985663082437277,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42016,Florianópolis,SC,Sul,2024,108,1268982.0,8.51075901785841,16.666666666666668,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42017,Tabuleiro,SC,Sul,2024,2,28091.0,7.119718059164857,12.186379928315413,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42018,Tubarão,SC,Sul,2024,23,456220.0,5.041427381526456,5.913978494623656,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42019,Criciúma,SC,Sul,2024,28,444035.0,6.305809226750144,9.13978494623656,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
42020,Araranguá,SC,Sul,2024,27,234389.0,11.519311913101724,29.211469534050178,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
