iso3,country,region,subregion,year,homicide_rate_per_100k,source,status
SYC,Seychelles,Africa,Sub-Saharan Africa,2015,6.52805431341189,Interpol/NSO,observed_official_unodc
SYC,Seychelles,Africa,Sub-Saharan Africa,2016,10.926871909744,Interpol/NSO,observed_official_unodc
SYC,Seychelles,Africa,Sub-Saharan Africa,2017,6.22629006506473,Interpol/NSO,observed_official_unodc
SYC,Seychelles,Africa,Sub-Saharan Africa,2018,7.82336578581363,Interpol/NSO,observed_official_unodc
SYC,Seychelles,Africa,Sub-Saharan Africa,2019,8.49975138227207,Interpol/NSO,observed_official_unodc
SYC,Seychelles,Africa,Sub-Saharan Africa,2020,7.48185649799237,Interpol/NSO,observed_official_unodc
SYC,Seychelles,Africa,Sub-Saharan Africa,2021,4.06545380628113,Interpol/NSO,observed_official_unodc
SYC,Seychelles,Africa,Sub-Saharan Africa,2022,7.96669919735506,Interpol/NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2003,2.26392369671573,NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2004,2.3231876293858,NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2005,2.28552099593863,NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2006,2.27122008950186,NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2007,2.55217772944335,NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2008,2.44493534185927,NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2009,2.16590372025588,NSO,observed_official_unodc
SYR,Syrian Arab Republic,Asia,Western Asia,2010,2.05938679956635,NSO,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2003,0.0,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2005,0.0,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2007,7.6133919564514,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2008,7.29195150852247,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2009,6.99581999755146,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2013,11.8860131340445,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2014,5.70613409415121,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2019,30.1166440791836,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2020,51.8187245834788,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2021,30.9436714666195,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2022,76.3400403511642,PAHO/MD/NP/External,observed_official_unodc
TCA,Turks and Caicos Islands,Americas,Latin America and the Caribbean,2024,103.149276343358,PAHO/MD/NP/External,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2003,9.91857847562255,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2004,6.52844364057858,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2005,7.27989678542343,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2006,7.04095366870716,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2007,6.60930214643831,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2008,5.87697421098978,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2009,5.43590911946787,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2010,5.32812691440829,NP,observed_official_unodc
THA,Thailand,Asia,South-eastern Asia,2011,4.79225300638159,NP,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2003,2.46298945344912,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2004,2.09114244339539,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2005,2.26723984993183,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2006,2.74882284141425,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2007,1.83474060485977,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2008,1.36269430828479,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2009,1.2950203131279,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2010,2.36535123734333,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2011,1.61026778305936,TransMonEE/CTS,observed_official_unodc
TJK,Tajikistan,Asia,Central Asia,2020,0.892370798940089,TransMonEE/CTS,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2003,4.7904285182228,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2004,4.21533036996281,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2005,4.07738561201459,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2006,3.94396423387863,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2010,1.88701082389409,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2011,1.75950488940016,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2012,1.36006509719172,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2013,1.41429832030187,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2014,1.46495233226172,TransMonEE/WHO,observed_official_unodc
TKM,Turkmenistan,Asia,Central Asia,2015,1.01355101620555,TransMonEE/WHO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2004,2.47558321511527,UNMIT/NSO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2005,4.8507319069018,UNMIT/NSO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2006,5.01742274448928,UNMIT/NSO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2007,6.16983567339278,UNMIT/NSO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2008,3.39006198486192,UNMIT/NSO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2009,3.02234076514334,UNMIT/NSO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2010,3.59553213645137,UNMIT/NSO,observed_official_unodc
TLS,Timor-Leste,Asia,South-eastern Asia,2015,4.06594633033822,UNMIT/NSO,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2003,5.74360545259611,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2004,1.90347479323505,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2005,3.78533372448448,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2006,7.52919917555269,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2007,0.936978805539419,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2008,3.73761913660998,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2009,7.46251253468902,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2010,0.931103031205918,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2011,1.85926308107782,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2012,0.930583149930904,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2018,9.47270204089365,NP/SAS/NP,observed_official_unodc
TON,Tonga,Oceania,Polynesia,2019,0.946346864516251,NP/SAS/NP,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2003,17.1060263634493,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2004,19.325395055672,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2005,28.549567337224,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2006,27.3055528160047,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2007,28.6367899257091,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2008,39.8663493392717,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2009,36.764279333109,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2010,34.1108885129239,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2011,25.2332824127606,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2012,27.0692095577105,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2013,28.8110385211372,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2014,28.4984183377823,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2015,29.3873061531072,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2016,32.2193196226095,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2017,34.2498809038232,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2018,35.1576671765775,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2019,36.2988873279844,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,2020,26.9408284203458,OAS/CTS/GSH 2019 Revision/NGO,observed_official_unodc
